Year,Serie,Región,Value
2021,Proporción de mujeres entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria,Cantabria,98.82
2022,Proporción de mujeres entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria,Cantabria,99.22
2023,Proporción de mujeres entre 18 y 20 años que han completado al menos la primera etapa de enseñanza secundaria,Cantabria,100.0
2015,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,68.75
2016,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,69.67
2017,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,70.43
2018,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,71.52
2019,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,73.4
2020,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,75.41
2021,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,78.03
2022,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,78.27
2023,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,78.5
2015,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,73.97
2016,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,81.29
2017,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,86.22
2018,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,83.77
2019,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,78.76
2020,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,83.9
2021,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,86.45
2022,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,83.96
2023,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,87.4
2015,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,62.94
2016,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,64.3
2017,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,65.16
2018,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,65.6
2019,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,67.65
2020,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,69.68
2021,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,74.33
2022,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,75.04
2023,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,74.76
2015,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,67.94
2016,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,77.09
2017,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,79.93
2018,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,78.92
2019,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,70.23
2020,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,77.93
2021,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,85.89
2022,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,80.74
2023,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,87.36
2015,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,74.86
2016,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,75.36
2017,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,76.09
2018,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,77.74
2019,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,79.48
2020,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,81.48
2021,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,81.9
2022,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,81.6
2023,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,82.47
2015,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,80.73
2016,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,85.27
2017,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,93.96
2018,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,90.17
2019,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,87.52
2020,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,89.49
2021,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,86.99
2022,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,87.06
2023,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,87.43
