Year,Serie,Región,Value
2021,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,Cantabria,-1.21
2022,Tasa de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,Cantabria,-0.1
2015,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,España,-1.58
2016,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,España,-0.28
2017,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,España,0.51
2018,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,España,1.62
2019,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,España,2.37
2020,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,España,3.36
2021,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,España,2.76
2014,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,Cantabria,-1.08
2015,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,Cantabria,0.33
2016,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,Cantabria,1.68
2017,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,Cantabria,2.69
2018,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,Cantabria,4.44
2019,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,Cantabria,3.97
2020,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,Cantabria,3.89
2021,Tasa de crecimiento per cápita de los ingresos de los hogares de la población total,Cantabria,4.11
