Year,Serie,Región,Value
2017,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,España,10.87
2018,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,España,8.03
2019,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,España,5.52
2020,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,España,3.86
2021,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,España,2.67
2022,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,España,1.77
2010,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,14.56
2011,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,15.53
2012,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,16.52
2013,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,18.13
2014,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,18.22
2015,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,16.94
2016,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,14.75
2017,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,12.17
2018,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,9.87
2019,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,7.3
2020,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,5.45
2021,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,4.08
2022,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,2.74
2010,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,4.42
2011,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,4.61
2012,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,4.62
2013,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,4.59
2014,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,4.89
2015,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,5.48
2016,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,5.76
2017,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,5.77
2018,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,5.21
2019,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,4.89
2020,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,4.62
2021,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,4.08
2022,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,3.63
2010,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,8.77
2011,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,8.99
2012,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,8.95
2013,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,8.75
2014,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,9.24
2015,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,10.08
2016,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,9.88
2017,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,10.63
2018,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,9.38
2019,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,8.86
2020,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,8.48
2021,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,7.56
2022,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,7.05
2010,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,0.13
2011,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,0.38
2012,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,0.72
2013,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,1.34
2014,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,3.42
2015,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,6.81
2016,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,10.65
2017,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,14.43
2018,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,18.73
2019,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,22.21
2020,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,25.04
2021,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,27.79
2022,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,29.94
2010,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,0.0
2011,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,0.01
2012,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,0.03
2013,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,0.05
2014,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,0.42
2015,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,1.9
2016,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,5.07
2017,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,8.52
2018,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,12.84
2019,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,18.07
2020,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,22.86
2021,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,26.68
2022,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,29.2
2010,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,0.25
2011,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,0.26
2012,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,0.26
2013,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,0.3
2014,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,0.3
2015,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,0.35
2016,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,0.38
2017,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,0.48
2018,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,0.57
2019,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,0.67
2020,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,0.69
2021,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,0.64
2022,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,0.7
2010,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,0.08
2011,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,0.01
2012,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,0.01
2013,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,0.07
2014,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,0.09
2015,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,0.14
2016,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,0.25
2017,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,0.53
2018,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,0.79
2019,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,1.0
2020,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,0.97
2021,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,0.9
2022,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,0.84
