Year,Serie,Región,Value
2020,Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas,Cantabria,78.98
2010,Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,España,19.36
2011,Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,España,19.43
2012,Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,España,19.65
2013,Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,España,19.95
2014,Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,España,19.06
2015,Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,España,18.98
2016,Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,España,18.69
2017,Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,España,19.17
2018,Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,España,19.88
2019,Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,España,20.12
2020,Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,España,20.7
2010,Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,Cantabria,15.6
2011,Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,Cantabria,15.99
2012,Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,Cantabria,17.04
2013,Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,Cantabria,18.39
2014,Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,Cantabria,16.9
2015,Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,Cantabria,18.34
2016,Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,Cantabria,16.83
2017,Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,Cantabria,18.46
2018,Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,Cantabria,19.64
2019,Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,Cantabria,19.63
2020,Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas,Cantabria,20.36
