Year,Serie,Región,Value
2020,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales por cada 100.000 habitantes,Cantabria,68.08
2021,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales por cada 100.000 habitantes,Cantabria,82.62
2022,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales por cada 100.000 habitantes,Cantabria,93.12
2023,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales por cada 100.000 habitantes,Cantabria,104.0
2010,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,España,
2011,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,España,
2012,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,España,
2013,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,España,
2014,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,España,
2015,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,España,173.77
2016,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,España,167.19
2017,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,España,171.1
2018,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,España,174.05
2019,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,España,179.48
2020,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,España,136.08
2021,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,España,156.7
2022,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,España,159.64
2023,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,España,
2010,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,Cantabria,136.07
2011,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,Cantabria,111.84
2012,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,Cantabria,108.23
2013,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,Cantabria,125.82
2014,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,Cantabria,127.14
2015,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,Cantabria,116.62
2016,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,Cantabria,121.39
2017,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,Cantabria,139.97
2018,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,Cantabria,128.77
2019,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,Cantabria,124.48
2020,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,Cantabria,116.22
2021,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,Cantabria,139.57
2022,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,Cantabria,155.79
2023,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de hombres por cada 100.000 hombres,Cantabria,159.32
2010,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,España,
2011,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,España,
2012,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,España,
2013,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,España,
2014,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,España,
2015,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,España,32.23
2016,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,España,31.55
2017,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,España,32.47
2018,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,España,33.78
2019,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,España,35.58
2020,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,España,28.68
2021,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,España,32.8
2022,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,España,34.73
2023,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,España,
2010,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,Cantabria,19.28
2011,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,Cantabria,17.23
2012,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,Cantabria,18.23
2013,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,Cantabria,16.3
2014,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,Cantabria,21.02
2015,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,Cantabria,21.76
2016,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,Cantabria,22.14
2017,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,Cantabria,21.8
2018,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,Cantabria,25.46
2019,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,Cantabria,28.05
2020,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,Cantabria,22.66
2021,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,Cantabria,28.92
2022,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,Cantabria,34.11
2023,Número de admisiones a tratamiento por abuso o dependencia de drogas ilegales de mujeres por cada 100.000 mujeres,Cantabria,52.0
2010,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,España,
2011,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,España,
2012,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,España,
2013,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,España,
2014,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,España,
2015,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,España,59.22
2016,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,España,57.41
2017,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,España,55.37
2018,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,España,55.22
2019,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,España,57.78
2020,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,España,42.28
2021,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,España,53.1
2022,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,España,56.6
2023,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,España,
2010,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,Cantabria,14.59
2011,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,Cantabria,15.21
2012,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,Cantabria,22.17
2013,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,Cantabria,31.1
2014,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,Cantabria,27.98
2015,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,Cantabria,27.94
2016,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,Cantabria,29.41
2017,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,Cantabria,25.47
2018,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,Cantabria,32.86
2019,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,Cantabria,38.47
2020,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,Cantabria,29.5
2021,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,Cantabria,32.16
2022,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,Cantabria,45.54
2023,Número de admisiones a tratamiento por abuso o dependencia de alcohol por cada 100.000 habitantes,Cantabria,40.38
2010,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,España,
2011,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,España,
2012,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,España,
2013,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,España,
2014,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,España,
2015,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,España,93.41
2016,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,España,89.85
2017,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,España,87.01
2018,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,España,86.48
2019,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,España,89.26
2020,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,España,63.96
2021,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,España,80.06
2022,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,España,85.21
2023,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,España,
2010,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,Cantabria,22.85
2011,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,Cantabria,24.51
2012,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,Cantabria,36.31
2013,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,Cantabria,44.84
2014,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,Cantabria,44.36
2015,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,Cantabria,44.61
2016,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,Cantabria,49.05
2017,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,Cantabria,42.41
2018,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,Cantabria,48.11
2019,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,Cantabria,57.64
2020,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,Cantabria,44.16
2021,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,Cantabria,47.23
2022,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,Cantabria,65.06
2023,Número de admisiones a tratamiento por abuso o dependencia de alcohol de hombres por cada 100.000 hombres,Cantabria,63.73
2010,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,España,
2011,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,España,
2012,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,España,
2013,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,España,
2014,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,España,
2015,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,España,25.98
2016,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,España,25.98
2017,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,España,24.68
2018,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,España,24.98
2019,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,España,27.4
2020,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,España,21.35
2021,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,España,27.08
2022,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,España,29.08
2023,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,España,
2010,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,Cantabria,6.65
2011,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,Cantabria,6.29
2012,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,Cantabria,8.62
2013,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,Cantabria,17.96
2014,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,Cantabria,12.34
2015,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,Cantabria,12.05
2016,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,Cantabria,10.74
2017,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,Cantabria,9.39
2018,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,Cantabria,18.42
2019,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,Cantabria,20.37
2020,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,Cantabria,15.66
2021,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,Cantabria,17.95
2022,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,Cantabria,27.16
2023,Número de admisiones a tratamiento por abuso o dependencia de alcohol de mujeres por cada 100.000 mujeres,Cantabria,18.43
