Year,Serie,Región,Value
2014,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,España,35.24
2015,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,España,35.57
2019,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,España,40.82
2021,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,España,40.85
2022,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,España,40.87
2011,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,Cantabria,32.35
2013,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,Cantabria,32.35
2014,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,Cantabria,32.49
2015,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,Cantabria,33.88
2019,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,Cantabria,37.83
2021,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,Cantabria,37.74
2022,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,Cantabria,37.72
2023,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,Cantabria,38.93
