Year,Serie,Región,Value
2018,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,71.52
2019,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,73.4
2020,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,75.41
2021,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,78.12
2022,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,78.56
2015,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,71.95
2016,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,86.17
2017,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,92.75
2018,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,87.32
2019,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,83.41
2020,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,86.2
2021,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,90.5
2022,Proporción de personas entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,88.2
2015,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,62.94
2016,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,64.3
2017,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,65.16
2018,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,65.6
2019,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,67.65
2020,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,69.68
2021,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,74.14
2022,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,75.38
2015,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,65.38
2016,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,83.26
2017,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,90.15
2018,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,87.23
2019,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,78.14
2020,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,77.98
2021,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,93.74
2022,Proporción de hombres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,88.57
2015,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,74.86
2016,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,75.36
2017,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,76.09
2018,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,77.74
2019,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,79.48
2020,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,81.48
2021,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,82.29
2022,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,España,81.85
2015,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,78.87
2016,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,88.3
2017,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,95.84
2018,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,87.42
2019,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,87.95
2020,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,91.05
2021,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,88.0
2022,Proporción de mujeres entre 20 y 22 años que han completado al menos la segunda etapa de enseñanza secundaria,Cantabria,87.88
