Year,Serie,Región,Value
2016,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,España,47.51
2017,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,España,53.31
2018,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,España,53.95
2019,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,España,59.77
2020,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,España,68.02
2021,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,España,62.19
2022,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,España,55.56
2023,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,España,54.88
2011,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,España,33.95
2012,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,España,36.26
2013,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,España,30.62
2014,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,España,27.54
2015,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,España,33.15
2016,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,España,30.11
2017,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,España,31.35
2018,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,España,20.65
2019,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,España,28.62
2020,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,España,41.14
2021,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,España,35.19
2022,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,España,43.51
2023,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,España,54.5
2011,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,España,15.66
2012,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,España,14.35
2013,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,España,12.4
2014,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,España,11.6
2015,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,España,15.47
2016,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,España,15.07
2017,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,España,18.5
2018,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,España,17.13
2019,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,España,20.88
2020,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,España,20.63
2021,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,España,20.29
2022,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,España,23.37
2023,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,España,22.0
2011,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,España,47.01
2012,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,España,47.62
2013,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,España,49.07
2014,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,España,47.43
2015,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,España,54.85
2016,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,España,56.57
2017,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,España,60.12
2018,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,España,55.34
2019,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,España,50.02
2020,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,España,59.35
2021,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,España,57.63
2022,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,España,59.28
2023,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,España,59.87
2011,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,España,46.04
2012,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,España,37.54
2013,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,España,33.05
2014,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,España,32.44
2015,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,España,37.91
2016,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,España,35.22
2017,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,España,43.82
2018,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,España,42.45
2019,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,España,44.85
2020,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,España,52.81
2021,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,España,50.7
2022,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,España,52.75
2023,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,España,54.04
2011,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,España,67.01
2012,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,España,60.38
2013,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,España,61.01
2014,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,España,58.61
2015,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,España,62.32
2016,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,España,61.5
2017,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,España,62.44
2018,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,España,64.42
2019,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,España,66.01
2020,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,España,68.37
2021,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,España,66.91
2022,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,España,65.29
2023,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,España,68.59
2011,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,España,53.29
2012,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,España,46.74
2013,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,España,41.13
2014,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,España,37.15
2015,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,España,48.4
2016,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,España,43.17
2017,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,España,47.97
2018,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,España,44.69
2019,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,España,48.92
2020,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,España,48.01
2021,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,España,46.03
2022,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,España,46.36
2023,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,España,48.47
2011,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,España,32.64
2012,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,España,24.76
2013,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,España,15.89
2014,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,España,15.7
2015,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,España,19.49
2016,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,España,18.77
2017,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,España,24.65
2018,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,España,22.31
2019,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,España,28.9
2020,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,España,30.79
2021,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,España,31.98
2022,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,España,33.8
2023,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,España,34.24
