Year,Serie,Región,Value
2015,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,España,16.53
2016,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,España,13.62
2017,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,España,10.87
2018,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,España,8.03
2019,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,España,5.52
2020,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,España,3.86
2021,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,España,2.67
2022,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,España,1.77
2023,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,España,1.02
2010,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,14.56
2011,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,15.47
2012,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,16.41
2013,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,18.09
2014,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,18.25
2015,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,17.04
2016,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,14.9
2017,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,12.32
2018,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,9.99
2019,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,7.38
2020,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,5.51
2021,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,4.1
2022,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,2.76
2023,Número de líneas de banda ancha fija con tecnología de acceso DSL por cada 100 habitantes,Cantabria,1.59
2010,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,4.42
2011,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,4.61
2012,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,4.62
2013,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,4.59
2014,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,4.89
2015,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,5.48
2016,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,5.76
2017,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,5.77
2018,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,5.21
2019,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,4.89
2020,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,4.62
2021,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,4.08
2022,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,3.63
2023,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,España,3.11
2010,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,8.77
2011,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,8.96
2012,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,8.89
2013,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,8.73
2014,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,9.26
2015,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,10.14
2016,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,9.98
2017,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,10.76
2018,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,9.49
2019,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,8.96
2020,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,8.56
2021,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,7.61
2022,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,7.09
2023,Número de líneas de banda ancha fija con tecnología de acceso HFC por cada 100 habitantes,Cantabria,6.55
2010,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,0.13
2011,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,0.38
2012,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,0.72
2013,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,1.34
2014,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,3.42
2015,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,6.81
2016,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,10.65
2017,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,14.43
2018,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,18.73
2019,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,22.21
2020,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,25.04
2021,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,27.79
2022,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,29.94
2023,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,España,31.82
2010,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,0.0
2011,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,0.01
2012,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,0.03
2013,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,0.05
2014,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,0.42
2015,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,1.91
2016,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,5.12
2017,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,8.63
2018,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,12.99
2019,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,18.28
2020,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,23.08
2021,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,26.85
2022,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,29.35
2023,Número de líneas de banda ancha fija con tecnología de acceso FTTH por cada 100 habitantes,Cantabria,32.07
2010,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,0.25
2011,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,0.26
2012,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,0.26
2013,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,0.3
2014,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,0.3
2015,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,0.35
2016,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,0.38
2017,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,0.48
2018,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,0.57
2019,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,0.67
2020,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,0.69
2021,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,0.64
2022,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,0.7
2023,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,España,1.14
2010,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,0.08
2011,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,0.01
2012,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,0.01
2013,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,0.07
2014,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,0.09
2015,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,0.14
2016,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,0.26
2017,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,0.54
2018,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,0.8
2019,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,1.01
2020,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,0.98
2021,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,0.9
2022,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,0.84
2023,Número de líneas de banda ancha fija con otra tecnología de acceso por cada 100 habitantes,Cantabria,1.34
