Year,Serie,RefArea,Value
2019,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de enseñanza,España,52.18
2020,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de enseñanza,España,49.03
2021,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de enseñanza,España,49.07
2022,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de enseñanza,España,51.13
2011,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de enseñanza,Cantabria,42.42
2012,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de enseñanza,Cantabria,42.42
2013,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de enseñanza,Cantabria,25.0
2014,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de enseñanza,Cantabria,43.75
2015,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de enseñanza,Cantabria,20.59
2016,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de enseñanza,Cantabria,41.18
2017,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de enseñanza,Cantabria,50.0
2018,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de enseñanza,Cantabria,38.24
2019,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de enseñanza,Cantabria,61.76
2020,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de enseñanza,Cantabria,61.54
2021,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de enseñanza,Cantabria,42.02
2022,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de enseñanza,Cantabria,64.6
2023,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de enseñanza,Cantabria,51.7
2011,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,España,56.92
2012,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,España,50.33
2013,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,España,40.34
2014,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,España,43.22
2015,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,España,49.03
2016,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,España,47.51
2017,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,España,53.31
2018,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,España,53.95
2019,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,España,59.77
2020,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,España,68.02
2021,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,España,62.19
2022,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,España,55.56
2011,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,Cantabria,63.64
2012,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,Cantabria,72.73
2013,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,Cantabria,62.5
2014,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,Cantabria,68.75
2015,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,Cantabria,67.65
2016,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,Cantabria,52.94
2017,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,Cantabria,70.59
2018,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,Cantabria,47.06
2019,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,Cantabria,70.59
2020,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,Cantabria,82.05
2021,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,Cantabria,46.22
2022,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,Cantabria,74.61
2023,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de asistencia sanitaria,Cantabria,53.14
2011,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,España,33.95
2012,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,España,36.26
2013,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,España,30.62
2014,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,España,27.54
2015,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,España,33.15
2016,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,España,30.11
2017,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,España,31.35
2018,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,España,20.65
2019,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,España,28.62
2020,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,España,41.14
2021,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,España,35.19
2022,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,España,43.51
2011,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,Cantabria,27.27
2012,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,Cantabria,33.33
2013,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,Cantabria,40.62
2014,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,Cantabria,21.88
2015,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,Cantabria,20.59
2016,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,Cantabria,14.71
2017,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,Cantabria,32.35
2018,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,Cantabria,17.65
2019,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,Cantabria,32.35
2020,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,Cantabria,48.72
2021,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,Cantabria,38.61
2022,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,Cantabria,41.84
2023,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de gestión de pensiones,Cantabria,57.2
2011,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,España,15.66
2012,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,España,14.35
2013,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,España,12.4
2014,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,España,11.6
2015,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,España,15.47
2016,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,España,15.07
2017,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,España,18.5
2018,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,España,17.13
2019,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,España,20.88
2020,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,España,20.63
2021,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,España,20.29
2022,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,España,23.37
2011,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,Cantabria,3.03
2012,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,Cantabria,12.12
2013,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,Cantabria,15.62
2014,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,Cantabria,3.12
2015,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,Cantabria,8.82
2016,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,Cantabria,17.65
2017,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,Cantabria,8.82
2018,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,Cantabria,5.88
2019,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,Cantabria,29.41
2020,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,Cantabria,17.95
2021,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,Cantabria,13.16
2022,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,Cantabria,30.07
2023,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de administración de justicia,Cantabria,28.18
2011,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,España,47.01
2012,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,España,47.62
2013,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,España,49.07
2014,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,España,47.43
2015,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,España,54.85
2016,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,España,56.57
2017,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,España,60.12
2018,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,España,55.34
2019,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,España,50.02
2020,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,España,59.35
2021,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,España,57.63
2022,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,España,59.28
2011,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,Cantabria,54.55
2012,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,Cantabria,51.52
2013,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,Cantabria,59.38
2014,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,Cantabria,75.0
2015,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,Cantabria,52.94
2016,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,Cantabria,58.82
2017,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,Cantabria,73.53
2018,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,Cantabria,52.94
2019,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,Cantabria,67.65
2020,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,Cantabria,71.79
2021,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,Cantabria,65.96
2022,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,Cantabria,73.8
2023,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de seguridad ciudadana,Cantabria,37.57
2011,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,España,46.04
2012,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,España,37.54
2013,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,España,33.05
2014,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,España,32.44
2015,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,España,37.91
2016,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,España,35.22
2017,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,España,43.82
2018,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,España,42.45
2019,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,España,44.85
2020,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,España,52.81
2021,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,España,50.7
2022,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,España,52.75
2011,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,Cantabria,45.45
2012,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,Cantabria,39.39
2013,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,Cantabria,37.5
2014,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,Cantabria,31.25
2015,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,Cantabria,20.59
2016,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,Cantabria,35.29
2017,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,Cantabria,64.71
2018,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,Cantabria,35.29
2019,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,Cantabria,55.88
2020,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,Cantabria,64.1
2021,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,Cantabria,41.38
2022,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,Cantabria,67.57
2023,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de servicios sociales,Cantabria,54.08
2011,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,España,67.01
2012,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,España,60.38
2013,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,España,61.01
2014,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,España,58.61
2015,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,España,62.32
2016,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,España,61.5
2017,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,España,62.44
2018,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,España,64.42
2019,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,España,66.01
2020,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,España,68.37
2021,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,España,66.91
2022,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,España,65.29
2011,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,Cantabria,63.64
2012,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,Cantabria,51.52
2013,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,Cantabria,68.75
2014,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,Cantabria,68.75
2015,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,Cantabria,67.65
2016,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,Cantabria,61.76
2017,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,Cantabria,73.53
2018,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,Cantabria,52.94
2019,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,Cantabria,61.76
2020,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,Cantabria,69.23
2021,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,Cantabria,62.15
2022,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,Cantabria,61.72
2023,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de transporte público,Cantabria,66.57
2011,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,España,53.29
2012,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,España,46.74
2013,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,España,41.13
2014,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,España,37.15
2015,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,España,48.4
2016,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,España,43.17
2017,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,España,47.97
2018,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,España,44.69
2019,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,España,48.92
2020,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,España,48.01
2021,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,España,46.03
2022,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,España,46.36
2011,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,Cantabria,42.42
2012,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,Cantabria,42.42
2013,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,Cantabria,50.0
2014,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,Cantabria,37.5
2015,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,Cantabria,41.18
2016,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,Cantabria,47.06
2017,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,Cantabria,58.82
2018,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,Cantabria,41.18
2019,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,Cantabria,70.59
2020,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,Cantabria,58.97
2021,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,Cantabria,44.57
2022,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,Cantabria,60.92
2023,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de obras públicas,Cantabria,42.59
2011,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,España,32.64
2012,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,España,24.76
2013,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,España,15.89
2014,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,España,15.7
2015,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,España,19.49
2016,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,España,18.77
2017,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,España,24.65
2018,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,España,22.31
2019,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,España,28.9
2020,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,España,30.79
2021,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,España,31.98
2022,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,España,33.8
2011,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,Cantabria,48.48
2012,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,Cantabria,27.27
2013,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,Cantabria,34.38
2014,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,Cantabria,9.38
2015,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,Cantabria,8.82
2016,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,Cantabria,23.53
2017,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,Cantabria,26.47
2018,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,Cantabria,17.65
2019,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,Cantabria,32.35
2020,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,Cantabria,35.9
2021,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,Cantabria,21.35
2022,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,Cantabria,48.93
2023,Proporción de la población que se siente satisfecha con el funcionamiento de los servicios públicos en materia de ayuda a personas dependientes,Cantabria,45.16
