Year,Serie,Value
2014,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",20.6
2014,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",20.6
2014,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",20.6
2014,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",20.6
2014,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",20.6
2014,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",20.6
2014,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",20.6
2015,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",14.9
2015,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",14.9
2015,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",14.9
2015,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",14.9
2015,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",14.9
2015,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",14.9
2015,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",14.9
2015,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",14.9
2015,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",14.9
2015,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",14.9
2015,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",14.9
2015,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",14.9
2015,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",14.9
2015,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",14.9
2015,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",14.9
2015,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",14.9
2015,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",14.9
2016,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",15.3
2016,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",15.3
2016,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",15.3
2016,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",15.3
2016,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",15.3
2016,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",15.3
2016,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",15.3
2016,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",15.3
2016,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",15.3
2016,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",15.3
2016,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",15.3
2016,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",15.3
2016,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",15.3
2016,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",15.3
2016,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",15.3
2016,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",15.3
2016,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",15.3
2017,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",17.6
2017,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",17.6
2017,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",17.6
2017,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",17.6
2017,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",17.6
2017,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",17.6
2017,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",17.6
2017,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",17.6
2017,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",17.6
2017,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",17.6
2017,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",17.6
2017,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",17.6
2017,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",17.6
2017,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",17.6
2017,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",17.6
2017,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",17.6
2017,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",17.6
2018,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",19.9
2018,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",19.9
2018,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",19.9
2018,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",19.9
2018,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",19.9
2018,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",19.9
2018,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",19.9
2018,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",19.9
2018,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",19.9
2018,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",19.9
2018,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",19.9
2018,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",19.9
2018,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",19.9
2018,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",19.9
2018,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",19.9
2018,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",19.9
2018,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",19.9
2019,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",17.31
2019,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral nacional de pobreza",17.31
2010,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral autonómico de pobreza",20.1
2011,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral autonómico de pobreza",14.6
2012,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral autonómico de pobreza",14.6
2013,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral autonómico de pobreza",14.4
2014,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral autonómico de pobreza",19.2
2015,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral autonómico de pobreza",16.1
2016,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral autonómico de pobreza",14.9
2017,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral autonómico de pobreza",17.0
2018,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral autonómico de pobreza",19.3
2019,"Proporción de personas en riesgo de pobreza relativa, considerando el umbral autonómico de pobreza",20.12
2010,"Proporción de personas en riesgo de pobreza relativa con alquiler imputado, considerando el umbral nacional de pobreza",14.63
2011,"Proporción de personas en riesgo de pobreza relativa con alquiler imputado, considerando el umbral nacional de pobreza",14.74
2012,"Proporción de personas en riesgo de pobreza relativa con alquiler imputado, considerando el umbral nacional de pobreza",16.06
2013,"Proporción de personas en riesgo de pobreza relativa con alquiler imputado, considerando el umbral nacional de pobreza",13.18
2014,"Proporción de personas en riesgo de pobreza relativa con alquiler imputado, considerando el umbral nacional de pobreza",19.19
2015,"Proporción de personas en riesgo de pobreza relativa con alquiler imputado, considerando el umbral nacional de pobreza",13.94
2016,"Proporción de personas en riesgo de pobreza relativa con alquiler imputado, considerando el umbral nacional de pobreza",15.32
2017,"Proporción de personas en riesgo de pobreza relativa con alquiler imputado, considerando el umbral nacional de pobreza",13.0
2018,"Proporción de personas en riesgo de pobreza relativa con alquiler imputado, considerando el umbral nacional de pobreza",15.4
2019,"Proporción de personas en riesgo de pobreza relativa con alquiler imputado, considerando el umbral nacional de pobreza",12.0
2010,"Proporción de personas en riesgo de pobreza relativa con alquiler imputado, considerando el umbral autonómico de pobreza",13.71
2011,"Proporción de personas en riesgo de pobreza relativa con alquiler imputado, considerando el umbral autonómico de pobreza",14.14
2012,"Proporción de personas en riesgo de pobreza relativa con alquiler imputado, considerando el umbral autonómico de pobreza",12.81
2013,"Proporción de personas en riesgo de pobreza relativa con alquiler imputado, considerando el umbral autonómico de pobreza",11.53
2014,"Proporción de personas en riesgo de pobreza relativa con alquiler imputado, considerando el umbral autonómico de pobreza",19.19
2015,"Proporción de personas en riesgo de pobreza relativa con alquiler imputado, considerando el umbral autonómico de pobreza",14.31
2016,"Proporción de personas en riesgo de pobreza relativa con alquiler imputado, considerando el umbral autonómico de pobreza",14.77
2017,"Proporción de personas en riesgo de pobreza relativa con alquiler imputado, considerando el umbral autonómico de pobreza",12.67
2018,"Proporción de personas en riesgo de pobreza relativa con alquiler imputado, considerando el umbral autonómico de pobreza",15.13
2019,"Proporción de personas en riesgo de pobreza relativa con alquiler imputado, considerando el umbral autonómico de pobreza",13.47
